62.54,90.09,57.19,33.56,2668
89.39,43.11,3.02,22.28,4033
6.38,88.91,39.1,25.83,4905
90.02,71.84,75.41,20.72,1329
61.46,49.42,87.02,29.62,4403
14.07,8.84,49.8,14.85,2865
