47.367153,163.16023,65.18103,7076.4232805448055,697
51.570057,158.28784,66.24194,1883.7403283704225,697
4.233802,168.63878,16.392578,1016.8194154393632,697
48.645615,162.69696,87.93237,2285.301925833529,697
38.65233,149.75002,65.98877,1432.1011799734863,697
81.038536,159.12602,45.522705,2864.357710521874,697
62.184723,192.06027,54.609833,3001.1594267802407,697
58.171864,170.11464,115.11293,2910.88403524774,697
52.759914,169.23727,131.97458,1419.5960449224904,697
61.461536,173.81712,35.50305,5805.659095221059,697
53.829937,172.50072,18.257507,3504.32967988636,697
25.621006,206.24358,79.61468,2946.2852070106046,697
29.633535,159.52809,39.994995,2098.8406396221053,697
38.460506,190.0704,49.7334,2671.3114651775218,697
61.541264,144.66396,15.800415,2347.5604274111065,697
46.623184,184.24893,124.81459,1758.2841870228422,697
68.09795,175.03764,27.164062,2101.20123557488,697
87.84035,187.30846,53.174927,588.116240576617,697
54.586784,202.52222,85.812195,1691.5902799746768,697
58.719486,184.06201,37.221344,3750.67055207932,697
36.43526,147.7615,110.98486,1472.710113367062,697
66.91972,186.8169,84.11243,1778.2430719690472,697
37.866047,151.52757,81.64897,3443.302698007742,697
41.32254,168.94484,95.85474,2727.344951973075,697
38.248108,159.79457,36.464844,3895.646346606143,697
47.695984,220.58112,24.4198,2027.0824503892932,697
17.987236,166.61162,70.17465,3947.5870785387688,697
64.20772,183.29387,78.76579,3257.949237263943,697
33.24838,195.15129,27.283176,2238.3476542409526,697
75.154564,176.1765,41.569458,1812.6031017657783,697
51.9067,137.17622,41.14087,3277.1552581504598,697
60.507393,183.21622,29.400635,1311.0911427681613,697
43.322144,213.71577,59.049652,2303.0878079740105,697
54.70384,157.7415,81.978775,1389.604150866271,697
52.893356,155.64058,15.343994,2016.575475468683,697
51.834576,197.51158,51.916992,2352.6210456671,697
36.115723,136.04016,21.647278,1739.5892109048937,697
42.031647,146.24908,50.96582,3969.8517470650936,697
21.125175,196.6817,85.097534,2844.968200088398,697
27.498114,230.28812,59.518555,2390.0614135612677,697
30.739037,187.17357,47.766724,1113.7465228848566,697
38.068836,183.73735,89.36548,5318.30675489714,697
49.494984,147.8676,70.345215,1680.571527499768,697
